cellID	cellType	SubjectName	clusterID
cell_4580	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4581	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4582	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4583	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4584	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4585	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4586	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4587	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4588	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4589	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4590	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4591	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4592	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4593	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4594	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4595	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4596	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4597	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4598	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4599	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4600	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4601	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4602	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4603	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4604	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4605	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4606	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4607	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4608	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4609	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4610	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4611	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4612	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4613	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4614	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4615	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4616	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4617	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4618	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4619	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4620	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4621	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4622	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4623	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4624	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4625	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4626	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4627	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4628	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4629	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4630	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4631	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4632	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4633	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4634	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4635	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4636	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4637	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4638	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4639	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4640	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4641	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4642	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4643	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4644	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4645	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4646	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4647	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4648	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4649	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4650	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4651	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4652	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4653	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4654	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4655	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4656	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4657	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4658	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4659	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4660	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4661	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4662	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4663	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4664	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4665	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4666	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4667	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4668	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4669	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4670	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4671	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4673	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4674	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4675	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4676	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4677	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4678	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4679	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4680	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4681	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4682	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4683	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4684	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4685	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4686	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4687	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4688	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4689	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4690	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4691	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4692	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4693	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4694	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4695	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4696	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4697	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4698	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4699	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4700	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4701	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4702	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4703	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4704	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4705	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4706	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4707	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4708	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4709	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4710	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4711	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4712	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4713	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4714	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4715	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4716	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4717	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4718	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4719	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4720	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4721	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4724	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4725	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4726	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4727	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4728	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4729	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4730	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4731	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4732	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4733	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4734	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4735	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4736	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4737	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4738	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4739	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4740	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4741	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4742	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4743	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4744	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4745	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4746	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4747	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4748	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4750	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4751	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4752	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4753	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4754	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4755	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4756	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4757	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4758	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4759	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4760	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4761	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4762	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4763	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4764	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4765	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4766	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4767	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4768	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4769	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4770	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4771	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4772	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4773	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4774	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4775	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4776	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4777	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4778	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4779	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4780	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4781	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4782	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4783	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4784	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4785	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4786	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4787	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4788	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4789	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4790	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4791	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4792	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4793	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4794	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4795	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4796	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4797	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4798	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4799	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4800	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4801	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4802	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4803	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4804	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4806	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4807	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4808	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4809	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4810	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4811	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4812	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4813	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4814	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4815	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4816	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4817	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4818	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4820	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4821	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4822	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4823	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4824	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4825	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4826	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4827	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4828	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4829	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4830	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4831	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4832	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4833	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4834	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4835	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4836	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4837	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4838	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4839	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4840	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4841	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4842	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4843	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4844	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4845	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4846	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4847	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4849	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4850	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4851	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4852	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4853	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4854	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4855	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4856	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4857	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4858	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4859	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4860	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4861	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4862	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4863	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4864	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4865	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4866	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4867	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4868	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4869	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4870	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4871	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4872	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4873	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4874	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4875	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4876	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4877	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4878	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4879	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4880	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4881	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4882	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4883	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4884	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4885	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4886	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4887	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4888	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4889	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4891	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4892	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4893	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4894	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4895	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4897	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4898	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4899	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4900	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4901	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4902	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4903	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4904	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4905	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4906	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4907	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4908	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4909	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4910	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4911	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4912	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4913	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4914	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4915	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4916	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4917	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4918	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4919	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4920	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4921	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4922	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4923	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4924	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4925	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4926	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4927	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4928	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4929	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4930	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4931	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4932	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4933	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4934	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4935	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4936	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4937	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4938	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4939	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4940	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4941	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4942	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4943	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4944	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4945	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4946	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4947	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4948	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4949	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4950	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4951	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4952	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4954	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4955	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4956	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4957	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4958	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4959	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4960	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4961	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4962	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4963	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4964	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4965	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4966	regrouped.cluster.1	Mix_6	regrouped.cluster.1
cell_4967	regrouped.cluster.1	Mix_7	regrouped.cluster.1
cell_4968	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4969	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4970	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4971	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4972	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4973	regrouped.cluster.1	Mix_3	regrouped.cluster.1
cell_4974	regrouped.cluster.1	Mix_4	regrouped.cluster.1
cell_4975	regrouped.cluster.1	Mix_5	regrouped.cluster.1
cell_4978	regrouped.cluster.1	Mix_8	regrouped.cluster.1
cell_4979	regrouped.cluster.1	Mix_9	regrouped.cluster.1
cell_4980	regrouped.cluster.1	Mix_10	regrouped.cluster.1
cell_4981	regrouped.cluster.1	Mix_1	regrouped.cluster.1
cell_4982	regrouped.cluster.1	Mix_2	regrouped.cluster.1
cell_4983	regrouped.cluster.1	Mix_3	regrouped.cluster.1
